date,sentiment,post_count
2013-05-07,0.44833112,7
2013-05-08,0.31100672,3
2013-05-09,0.5224225,5
2013-05-10,0.46629995,5
2013-05-11,0.6703343,4
2013-05-12,0.33716273,7
2013-05-13,0.4612563,6
2013-05-14,0.41346398,3
2013-05-15,0.5012696,3
2013-05-16,0.54671746,3
2013-05-17,0.3374232,1
2013-05-18,0.6510742,1
2013-05-19,0.27715287,2
2013-05-20,0.52357566,9
2013-05-21,0.15067457,1
2013-05-22,0.3941251,4
2013-05-23,0.64651966,11
2013-05-24,0.6610134,7
2013-05-25,0.21338902,8
2013-05-26,0.3747009,2
2013-05-27,0.60051674,3
2013-05-28,0.44627953,4
2013-05-29,0.41931388,4
2013-05-30,0.5453333,7
2013-05-31,0.2565692,5
2013-06-01,0.49594912,2
2013-06-02,0.41872248,3
2013-06-03,0.67210627,8
2013-06-04,0.39699063,6
2013-06-05,0.6046992,8
2013-06-06,0.48634478,2
2013-06-07,0.29945236,2
2013-06-08,0.45385095,3
2013-06-09,0.5075645,7
2013-06-10,0.4490162,2
2013-06-11,0.6075934,3
2013-06-12,0.46708775,3
2013-06-13,0.42482665,3
2013-06-14,0.5609114,2
2013-06-15,0.22711475,1
2013-06-17,0.37502903,5
2013-06-18,0.16308434,9
2013-06-19,0.28074804,2
2013-06-20,0.35977486,2
2013-06-21,0.35938334,4
2013-06-22,0.14433561,1
2013-06-23,0.51281977,2
2013-06-25,0.5800405,1
2013-06-26,0.47821894,3
2013-06-27,0.6670636,1
2013-06-28,0.591275,3
2013-07-01,0.6101924,2
2013-07-02,0.5683652,4
2013-07-03,0.19983491,4
2013-07-04,0.47002143,5
2013-07-05,0.47633588,4
2013-07-06,0.54010224,1
2013-07-07,0.121722616,3
2013-07-08,0.3758705,3
2013-07-09,0.38825133,10
2013-07-10,0.41226706,15
2013-07-11,0.51546735,2
2013-07-12,0.45735827,4
2013-07-13,0.6007987,4
2013-07-14,0.5880348,1
2013-07-15,0.38284397,4
2013-07-16,0.5438891,11
2013-07-17,0.3795732,5
2013-07-18,0.32998174,5
2013-07-19,0.34299973,7
2013-07-20,0.5334982,1
2013-07-21,0.69969875,2
2013-07-23,0.37779066,2
2013-07-24,0.267816,5
2013-07-25,0.48510933,2
2013-07-26,0.11398859,2
2013-07-27,0.5148699,2
2013-07-28,0.20488462,1
2013-07-29,0.380926,1
2013-07-30,0.3189225,18
2013-07-31,0.562517,6
2013-08-01,0.51541513,3
2013-08-03,0.52961427,3
2013-08-04,0.54540324,2
2013-08-05,0.4551827,4
2013-08-06,0.6033282,9
2013-08-07,0.35577518,9
2013-08-08,0.4586528,2
2013-08-10,0.5444487,12
2013-08-11,0.5042186,1
2013-08-12,0.6544486,13
2013-08-13,0.39557585,2
2013-08-14,0.5574292,2
2013-08-15,0.5505048,7
2013-08-16,0.61392874,4
2013-08-20,0.55139345,6
2013-08-21,0.47274858,7
2013-08-22,0.38796878,6
2013-08-23,0.49080402,5
2013-08-24,0.60446215,1
2013-08-25,0.1958291,3
2013-08-26,0.32381162,4
2013-08-27,0.5014061,1
2013-08-28,0.6128055,7
2013-08-29,0.45325756,3
2013-08-30,0.45013154,9
2013-08-31,0.23720387,2
2013-09-01,0.2831787,1
2013-09-02,0.4448782,2
2013-09-03,0.46789846,3
2013-09-04,0.1995213,1
2013-09-05,0.3925666,5
2013-09-08,0.23834653,4
2013-09-09,0.3034617,2
2013-09-10,0.299893,3
2013-09-11,0.49856275,5
2013-09-12,0.29156417,5
2013-09-15,0.4287962,2
2013-09-16,0.5906063,5
2013-09-17,0.62965035,2
2013-09-18,0.38406843,5
2013-09-19,0.27988553,3
2013-09-20,0.59606826,5
2013-09-21,0.64071953,4
2013-09-22,0.5821622,5
2013-09-23,0.14204592,2
2013-09-24,0.33457038,5
2013-09-25,0.5318916,5
2013-09-26,0.47161743,9
2013-09-27,0.5993427,4
2013-09-28,0.44719023,1
2013-09-30,0.22380243,6
2013-10-01,0.5513623,3
2013-10-02,0.31601822,3
2013-10-03,0.4027658,2
2013-10-04,0.27712974,11
2013-10-05,0.3466794,4
2013-10-07,0.5110622,2
2013-10-08,0.5606537,2
2013-10-10,0.4220094,4
2013-10-11,0.54166466,1
2013-10-12,0.5182543,5
2013-10-14,0.3665707,18
2013-10-15,0.6845291,1
2013-10-16,0.54107815,1
2013-10-17,0.5468405,5
2013-10-18,0.5769518,3
2013-10-20,0.44729856,4
2013-10-21,0.60105556,9
2013-10-22,0.33435586,1
2013-10-23,0.5232541,3
2013-10-24,0.47283244,4
2013-10-25,0.57078743,44
2013-10-26,0.3262661,2
2013-10-27,0.57001954,1
2013-10-28,0.5459392,4
2013-10-29,0.41408202,11
2013-10-30,0.37539184,6
2013-10-31,0.5018517,5
2013-11-01,0.5469498,4
2013-11-02,0.43311015,5
2013-11-03,0.53714013,1
2013-11-04,0.5176397,3
2013-11-05,0.38518897,4
2013-11-07,0.4375224,8
2013-11-08,0.6693102,1
2013-11-10,0.50421065,1
2013-11-11,0.25114083,1
2013-11-12,0.36781082,10
2013-11-13,0.3971369,18
2013-11-14,0.3959164,8
2013-11-15,0.39459112,13
2013-11-16,0.60810477,2
2013-11-18,0.44992507,9
2013-11-19,0.3327978,4
2013-11-20,0.45844528,7
2013-11-21,0.52552634,6
2013-11-22,0.39669487,4
2013-11-23,0.36321005,3
2013-11-24,0.18822521,1
2013-11-25,0.5623753,9
2013-11-26,0.4644251,1
2013-11-27,0.4786591,9
2013-11-28,0.58209085,3
2013-11-29,0.509824,3
2013-11-30,0.62606955,1
2013-12-01,0.489718,14
2013-12-02,0.48002034,1
2013-12-03,0.29169983,4
2013-12-04,0.30986744,10
2013-12-05,0.43670824,8
2013-12-06,0.32710457,6
2013-12-07,0.4629356,3
2013-12-08,0.6209043,4
2013-12-09,0.3132092,6
2013-12-10,0.4362995,14
2013-12-11,0.391994,6
2013-12-12,0.46674556,5
2013-12-13,0.44125915,8
2013-12-14,0.53926486,2
2013-12-15,0.5079343,3
2013-12-16,0.5008195,8
2013-12-17,0.536081,4
2013-12-18,0.4260633,3
2013-12-19,0.543962,4
2013-12-20,0.47193453,7
2013-12-21,0.35124984,3
2013-12-22,0.6166974,27
2013-12-23,0.33181584,6
2013-12-24,0.41449752,5
2013-12-25,0.54483986,7
2013-12-26,0.57151866,3
2013-12-27,0.547315,5
2013-12-28,0.42653427,2
2013-12-29,0.28577796,5
2013-12-30,0.57078093,6
