date,sentiment,post_count
2024-07-15,0.54269713,228
2024-07-16,0.516341,222
2024-07-17,0.4314936,296
2024-07-18,0.5114171,166
2024-07-19,0.44640824,212
2024-07-20,0.4109287,121
2024-07-21,0.62945795,85
2024-07-22,0.3398186,145
2024-07-23,0.5304359,195
2024-07-24,0.4752333,230
2024-07-25,0.5151841,184
2024-07-26,0.4729065,165
2024-07-27,0.43879905,123
2024-07-28,0.5415674,97
2024-07-29,0.4836522,176
2024-07-30,0.32423517,284
2024-07-31,0.48072398,189
2024-08-01,0.48027885,288
2024-08-02,0.41333407,317
2024-08-03,0.45216852,150
2024-08-04,0.4003586,175
2024-08-05,0.4037619,362
2024-08-06,0.4264717,321
2024-08-07,0.5450049,314
2024-08-08,0.4383878,236
2024-08-09,0.5142776,209
2024-08-10,0.3882916,89
2024-08-11,0.43549448,128
2024-08-12,0.5805036,220
2024-08-13,0.49951553,264
2024-08-14,0.44711587,286
2024-08-15,0.48311618,227
2024-08-16,0.4711251,190
2024-08-17,0.4603299,162
2024-08-18,0.516201,129
2024-08-19,0.5560449,262
2024-08-20,0.47959176,291
2024-08-21,0.4804778,204
2024-08-22,0.43562904,204
2024-08-23,0.45743096,215
2024-08-24,0.5002633,109
2024-08-25,0.32384893,225
2024-08-26,0.5533822,309
2024-08-27,0.5599604,386
2024-08-28,0.5982349,266
2024-08-29,0.55310506,349
2024-08-30,0.54550153,224
2024-08-31,0.6263298,152
2024-09-01,0.5554526,116
2024-09-02,0.50337756,164
2024-09-03,0.4713901,269
2024-09-04,0.57367796,370
2024-09-05,0.45832193,253
2024-09-06,0.5292703,284
2024-09-07,0.39792594,98
2024-09-08,0.57464725,136
2024-09-09,0.45297098,255
2024-09-10,0.57780945,308
2024-09-11,0.5224614,383
2024-09-12,0.48550388,271
2024-09-13,0.50789976,284
2024-09-14,0.54966056,122
2024-09-15,0.50438267,195
2024-09-16,0.5799446,248
2024-09-17,0.62188274,233
2024-09-18,0.57161385,239
2024-09-19,0.44292822,280
2024-09-20,0.4445504,270
2024-09-21,0.45741042,127
2024-09-22,0.52819836,146
2024-09-23,0.5502208,310
2024-09-24,0.5538996,284
2024-09-25,0.56806976,330
2024-09-26,0.44275165,195
2024-09-27,0.6221846,199
2024-09-28,0.53812647,118
2024-09-29,0.326597,122
2024-09-30,0.5934646,200
2024-10-01,0.4496223,189
2024-10-02,0.5116745,216
2024-10-03,0.5184677,166
2024-10-04,0.498099,210
2024-10-05,0.5464038,136
2024-10-06,0.48248485,100
2024-10-07,0.55387527,238
2024-10-08,0.55240965,226
2024-10-09,0.5937767,256
2024-10-10,0.5916656,178
2024-10-11,0.58679616,219
2024-10-12,0.66778904,118
2024-10-13,0.58243424,187
2024-10-14,0.56202173,217
2024-10-15,0.5641891,277
2024-10-16,0.57573634,285
2024-10-17,0.4975918,210
2024-10-18,0.5391533,225
2024-10-19,0.66616964,210
2024-10-20,0.7989632,211
2024-10-21,0.61916745,176
2024-10-22,0.58109933,317
2024-10-23,0.5538472,272
2024-10-24,0.5493409,264
2024-10-25,0.3992684,262
2024-10-26,0.5153982,147
2024-10-27,0.461792,160
2024-10-28,0.5912545,211
2024-10-29,0.6345881,305
2024-10-30,0.5215282,299
2024-10-31,0.4608859,249
2024-11-01,0.5798923,336
2024-11-02,0.49416885,167
2024-11-03,0.5680143,184
2024-11-04,0.6144482,177
2024-11-05,0.5796427,196
2024-11-06,0.4869827,158
2024-11-07,0.5655896,218
2024-11-08,0.48527476,237
2024-11-09,0.57997394,128
2024-11-10,0.6149976,175
2024-11-11,0.50295275,200
2024-11-12,0.44481274,323
2024-11-13,0.5788093,277
2024-11-14,0.55557287,323
2024-11-15,0.488576,225
2024-11-16,0.46805626,195
2024-11-17,0.48114806,171
2024-11-18,0.5912589,260
2024-11-19,0.54782605,272
2024-11-20,0.6004871,291
2024-11-21,0.4854804,275
2024-11-22,0.57325053,293
2024-11-23,0.6623857,211
2024-11-24,0.63928616,266
2024-11-25,0.63979805,288
2024-11-26,0.6192892,249
2024-11-27,0.67759174,261
2024-11-28,0.45088103,224
2024-11-29,0.5898632,223
2024-11-30,0.51965696,152
2024-12-01,0.63962907,167
2024-12-02,0.55329424,291
2024-12-03,0.58374006,267
2024-12-04,0.5629452,340
2024-12-05,0.49457365,291
2024-12-06,0.57131475,308
2024-12-07,0.6190433,264
2024-12-08,0.51415414,239
2024-12-09,0.65857,302
2024-12-10,0.53482676,381
2024-12-11,0.59089935,311
2024-12-12,0.6472908,407
2024-12-13,0.6251793,346
2024-12-14,0.5245642,237
2024-12-15,0.68282664,219
2024-12-16,0.6706942,387
2024-12-17,0.57882637,276
2024-12-18,0.49797437,311
2024-12-19,0.48132426,299
2024-12-20,0.60330355,392
2024-12-21,0.4957332,221
2024-12-22,0.61328465,190
2024-12-23,0.76441973,285
2024-12-24,0.4632545,246
2024-12-25,0.45284775,147
2024-12-26,0.5360506,187
2024-12-27,0.6069419,362
2024-12-28,0.52165,228
2024-12-29,0.5563028,242
2024-12-30,0.6909871,369
2024-12-31,0.59562075,446
